TITLE	unfiltered tris buffer 200uL
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/07/26
TIME	11:27:38
SPECTROMETER/DATA SYSTEM	JASCO Corp., J-810, Rev. 1.00
RESOLUTION	
DELTAX	-0.2
XUNITS	NANOMETERS
YUNITS	CD[mdeg]
Y2UNITS	HT[V]
Y3UNITS	ABSORBANCE
FIRSTX	400.0000
LASTX	250.0000
NPOINTS	751
FIRSTY	3.42217
MAXY	19.84917
MINY	2.89672
XYDATA
355.8000	5.12512	275.846	0.98372
355.6000	5.17696	275.858	0.983884
355.4000	5.23012	275.869	0.984019
355.2000	5.27278	275.873	0.98407
355.0000	5.31339	275.909	0.984538
354.8000	5.36731	275.917	0.984642
354.6000	5.45289	275.945	0.985011
354.4000	5.50288	275.941	0.984951
354.2000	5.55328	275.954	0.985121
354.0000	5.60606	275.957	0.985162
353.8000	5.66051	275.966	0.985283
353.6000	5.69755	275.971	0.98534
353.4000	5.73207	275.964	0.985256
353.2000	5.79219	275.966	0.985279
353.0000	5.8383	275.965	0.985268
352.8000	5.90157	275.978	0.985431
352.6000	5.96756	275.977	0.98542
352.4000	6.02722	275.989	0.985578
352.2000	6.09118	276.003	0.98576
352.0000	6.15489	276.008	0.985821
351.8000	6.20103	276.004	0.985769
351.6000	6.27182	276	0.985723
351.4000	6.31955	276.013	0.985895
351.2000	6.37088	276.017	0.985943
351.0000	6.42961	276.001	0.985736
350.8000	6.4859	276.016	0.985924
350.6000	6.52826	276.008	0.985828
350.4000	6.5658	276.024	0.986032
350.2000	6.61094	276.024	0.98603
350.0000	6.65061	276.025	0.986039
349.8000	6.69635	276.05	0.986375
349.6000	6.76583	276.064	0.986554
349.4000	6.83693	276.084	0.986805
349.2000	6.911	276.103	0.987053
349.0000	6.99751	276.104	0.987072
348.8000	7.07731	276.134	0.987457
348.6000	7.18602	276.144	0.987588
348.4000	7.24418	276.143	0.987576
348.2000	7.29687	276.136	0.987488
348.0000	7.38231	276.118	0.987252
347.8000	7.4399	276.119	0.987269
347.6000	7.52817	276.111	0.98716
347.4000	7.60885	276.1	0.987018
347.2000	7.69386	276.091	0.986898
